mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_column_transformer__numerical_preprocessing__imputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
79.73924837112426,0.5732836286605548,0.3331662654876709,0.07126904012801756,,8,12,median,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 12, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7994248741912293,0.7951114306254493,0.811646297627606,0.7994248741912293,0.7899280575539568,0.7991071068378942,0.00717849053762884,31
2.4805627822875977,0.09402024752252747,0.5563636779785156,0.1904879278035196,log2,4,4,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6822429906542056,0.5089863407620417,0.5744069015097053,0.6172661870503597,0.5831225400700288,0.06181292208616623,80
2.4637695789337157,0.0959973114471353,0.5165711879730225,0.030368552737508988,log2,3,11,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.578001437814522,0.7045291157440691,0.511861969805895,0.5772825305535586,0.6798561151079137,0.6103062338051917,0.07147107863311462,78
3.3202077865600588,0.15692198336244276,0.49471282958984375,0.22128048781603152,sqrt,6,10,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 10, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7462257368799425,0.732566498921639,0.7225017972681524,0.7735442127965493,0.737410071942446,0.7424496635617459,0.017332752340467255,51
84.65450987815856,0.7308527179867842,0.27806854248046875,0.08935445418458322,,2,13,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 13, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8023005032350827,0.7929547088425594,0.813803019410496,0.7958303378864127,0.7964028776978417,0.8002582894144785,0.007422177461692491,18
94.12628226280212,7.042738863377457,0.3007229804992676,0.036380768995859,,1,11,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7958303378864127,0.796549245147376,0.8159597411933861,0.7915168943206327,0.7892086330935252,0.7978129703282665,0.009471096218564354,35
2.4660480976104737,0.1408686551916082,0.28966970443725587,0.0572786373535244,sqrt,5,4,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7469446441409058,0.7332854061826024,0.719626168224299,0.7735442127965493,0.739568345323741,0.7425937553336195,0.017889491763867033,49
2.57008581161499,0.0909692246309629,0.24962821006774902,0.06425566578949171,sqrt,7,10,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 10, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7275341480948958,0.7217828900071891,0.7728253055355859,0.7366906474820144,0.7389988052692282,0.01780695793161153,65
2.00468373298645,0.15223327983668422,0.5670973777770996,0.21112655886037812,log2,2,11,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.6707404744787923,0.6879942487419123,0.7095614665708123,0.6484543493889289,0.6964028776978417,0.6826306833756576,0.02122784551373049,73
1.7297600746154784,0.05213150870068292,0.3056447505950928,0.06718500448740561,log2,6,7,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.6671459381739756,0.5089863407620417,0.5758447160316319,0.5690647482014388,0.570750404708584,0.05400507933961327,93
2.2371325492858887,0.14864206643173003,0.2353520393371582,0.0347801369182266,sqrt,6,3,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 3, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7462257368799425,0.732566498921639,0.7225017972681524,0.7735442127965493,0.737410071942446,0.7424496635617459,0.017332752340467255,51
11.237460136413574,0.7018663593192263,0.3969381809234619,0.13400535234381158,log2,1,4,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.8080517613227893,0.7792954708842559,0.7994248741912293,0.7929547088425594,0.7827338129496403,0.7924921256380949,0.01058069573875114,38
77.63633017539978,0.6176405253153935,0.2389132022857666,0.1259163679197991,,2,7,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8066139468008627,0.796549245147376,0.8145219266714594,0.796549245147376,0.7935251798561151,0.8015519087246379,0.007852735282553763,10
3.17161340713501,0.17244983447406156,0.511808204650879,0.2533365736941595,sqrt,9,3,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 3, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7275341480948958,0.7217828900071891,0.7706685837526959,0.7366906474820144,0.7385674609126502,0.016989709903604402,69
2.4808933258056642,0.320760535451808,0.5989850997924805,0.15340554622671054,log2,7,7,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6736161035226456,0.5089863407620417,0.5744069015097053,0.5719424460431655,0.5723324144422779,0.056294724094738485,86
2.555882453918457,0.5975840699319389,0.5068934917449951,0.20051068582678777,log2,4,11,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6822429906542056,0.5089863407620417,0.5744069015097053,0.6172661870503597,0.5831225400700288,0.06181292208616623,80
2.684804821014404,0.11110216958531985,0.3122467041015625,0.09069140226283043,sqrt,9,5,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 5, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7419122933141624,0.7311286843997125,0.7225017972681524,0.7742631200575126,0.7366906474820144,0.7412993085043109,0.01769189872377231,55
1.9458682060241699,0.06272043980417095,0.5068741798400879,0.13714008128703598,log2,4,5,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.676491732566499,0.5089863407620417,0.5758447160316319,0.6158273381294964,0.5819720815727001,0.05978516680252276,84
80.49710578918457,0.8450383036611331,0.4412592887878418,0.14976438392844546,,5,5,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 5, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.807332854061826,0.8001437814521927,0.8145219266714594,0.7979870596693026,0.7892086330935252,0.8018388509896612,0.008582265898042252,7
1.9246722221374513,0.12432658026065499,0.4168797492980957,0.08961961455291757,log2,7,14,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 14, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.6671459381739756,0.5089863407620417,0.5758447160316319,0.5690647482014388,0.570750404708584,0.05400507933961327,93
2.596276807785034,0.13224398612975422,0.346242618560791,0.10042807700200483,sqrt,6,2,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 2, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7304097771387491,0.7225017972681524,0.7706685837526959,0.7366906474820144,0.7392863681736135,0.016503724521889414,62
2.0093967437744142,0.08852552788029174,0.3779479503631592,0.09934753469260764,log2,4,8,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 8, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.676491732566499,0.5089863407620417,0.5758447160316319,0.6158273381294964,0.5819720815727001,0.05978516680252276,84
85.97187342643738,1.3560205465761743,0.35641961097717284,0.044779959492186244,,3,14,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 14, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.800862688713156,0.7936736161035226,0.8145219266714594,0.794392523364486,0.7920863309352518,0.7991074171575752,0.008267286748430722,30
83.73634963035583,0.9053093873204434,0.5886571407318115,0.23737935691744963,,7,2,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 2, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.805176132278936,0.7936736161035226,0.813803019410496,0.8015815959741194,0.7935251798561151,0.8015519087246379,0.007612114840097395,10
3.2596323490142822,0.10911565307047767,0.5732228755950928,0.24370065434638896,sqrt,9,10,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 10, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7419122933141624,0.7311286843997125,0.7225017972681524,0.7742631200575126,0.7366906474820144,0.7412993085043109,0.01769189872377231,55
86.4407826423645,1.470591061755888,0.3068125247955322,0.06547968799603762,,2,8,median,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 8, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.809489575844716,0.800862688713156,0.813803019410496,0.7951114306254493,0.7877697841726619,0.8014072997532959,0.009432851669669038,16
81.7472849369049,1.3712969309291851,0.3255732536315918,0.06599021968822594,,4,7,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8102084831056794,0.7979870596693026,0.8159597411933861,0.8001437814521927,0.7913669064748201,0.803133194379076,0.008814134522332633,1
2.2590432167053223,0.0699043018341343,0.46207518577575685,0.10264510803437378,log2,6,7,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.6671459381739756,0.5089863407620417,0.5758447160316319,0.5690647482014388,0.570750404708584,0.05400507933961327,93
2.0691503524780273,0.09780375917018694,0.3312406063079834,0.06978284435969878,log2,8,5,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 5, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.6671459381739756,0.5089863407620417,0.5758447160316319,0.5690647482014388,0.570750404708584,0.05400507933961327,93
84.28948316574096,0.8061628313175577,0.38344597816467285,0.08267792643953353,,5,3,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 3, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.807332854061826,0.8001437814521927,0.8145219266714594,0.7979870596693026,0.7892086330935252,0.8018388509896612,0.008582265898042252,7
2.5781226634979246,0.17670992103377856,0.5678685188293457,0.19968624154210055,log2,3,6,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 6, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.578001437814522,0.7045291157440691,0.511861969805895,0.5772825305535586,0.6798561151079137,0.6103062338051917,0.07147107863311462,78
85.22257957458496,1.323196950683629,0.30475220680236814,0.1299551824311718,,8,7,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8066139468008627,0.7929547088425594,0.811646297627606,0.7979870596693026,0.7892086330935252,0.7996821292067712,0.008354842757200196,23
80.66444382667541,3.6645846785633553,0.31530032157897947,0.10692610923714405,,6,3,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 3, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8044572250179727,0.796549245147376,0.8166786484543493,0.7994248741912293,0.7928057553956834,0.8019831496413221,0.008274966958251742,4
3.0901469707489015,0.2737457418509031,0.507879114151001,0.3189617656896747,sqrt,8,4,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7419122933141624,0.7311286843997125,0.7225017972681524,0.7742631200575126,0.7366906474820144,0.7412993085043109,0.01769189872377231,55
2.035804033279419,0.18604563035705457,0.251043701171875,0.07972121007988471,sqrt,6,10,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 10, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7304097771387491,0.7225017972681524,0.7706685837526959,0.7366906474820144,0.7392863681736135,0.016503724521889414,62
2.115534543991089,0.07640180194242822,0.3285074234008789,0.19996410688218402,sqrt,8,12,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 12, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7275341480948958,0.7225017972681524,0.7699496764917325,0.7366906474820144,0.7385674609126502,0.016577070356134392,69
76.31742606163024,0.6359537106549115,0.2093663215637207,0.09086478399678839,,2,2,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.805176132278936,0.798705966930266,0.8130841121495327,0.798705966930266,0.7928057553956834,0.8016955867369369,0.006909666602609432,9
3.4502374649047853,0.23460180377986753,0.5195987701416016,0.17171022351249124,sqrt,4,2,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7426312005751258,0.7347232207045291,0.732566498921639,0.7728253055355859,0.7323741007194244,0.7430240652912607,0.015361996767312858,45
2.970359754562378,0.13106665320823502,0.362778377532959,0.1295676074100464,sqrt,4,3,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 3, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7426312005751258,0.7347232207045291,0.732566498921639,0.7728253055355859,0.7323741007194244,0.7430240652912607,0.015361996767312858,45
16.836124420166016,0.5501884207900151,0.3983449459075928,0.07612619864860001,sqrt,1,4,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.8058950395398994,0.7864845434938893,0.805176132278936,0.7979870596693026,0.7913669064748201,0.7973819362913696,0.007596345776645518,36
2.9627811431884767,0.20100491065163828,0.3840667247772217,0.05070887126829603,sqrt,9,11,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7275341480948958,0.7217828900071891,0.7706685837526959,0.7366906474820144,0.7385674609126502,0.016989709903604402,69
5.088487958908081,0.7540320957738059,0.29426302909851076,0.19905261861543488,sqrt,2,8,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 8, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7534148094895758,0.7332854061826024,0.7455068296189792,0.7613227893601725,0.7366906474820144,0.7460440964266689,0.010376181458888823,43
82.94360694885253,0.7096027951944613,0.2999312400817871,0.12100047535997017,,7,4,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.805176132278936,0.7936736161035226,0.813803019410496,0.8015815959741194,0.7935251798561151,0.8015519087246379,0.007612114840097395,10
2.098579692840576,0.1373807617417204,0.4296597957611084,0.17509416939140104,log2,6,14,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 14, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6736161035226456,0.5089863407620417,0.5744069015097053,0.5719424460431655,0.5723324144422779,0.056294724094738485,86
2.3074652671813967,0.1633026345418238,0.2756050109863281,0.07723947417844491,log2,2,9,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 9, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.6628324946081955,0.698058950395399,0.7059669302659957,0.6268871315600287,0.6985611510791367,0.6784613315817511,0.029828798229220875,76
82.59637622833252,0.6783819251031828,0.27074637413024905,0.10869786577638693,,5,12,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 12, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8037383177570093,0.796549245147376,0.8159597411933861,0.800862688713156,0.7920863309352518,0.8018392647492358,0.008087669422749612,6
2.6925111770629884,0.06814696040699712,0.4724138259887695,0.22586744632480588,sqrt,6,3,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 3, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7304097771387491,0.7225017972681524,0.7706685837526959,0.7366906474820144,0.7392863681736135,0.016503724521889414,62
1.905519676208496,0.2745317744330908,0.24347476959228515,0.05248267223524297,log2,2,12,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 12, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.6707404744787923,0.6879942487419123,0.7095614665708123,0.6484543493889289,0.6964028776978417,0.6826306833756576,0.02122784551373049,73
86.02356824874877,0.525852569716964,0.20284876823425294,0.09892494117324457,,8,11,median,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7994248741912293,0.7951114306254493,0.811646297627606,0.7994248741912293,0.7899280575539568,0.7991071068378942,0.00717849053762884,31
54.16370077133179,17.10237965016338,0.11668343544006347,0.10310933620756696,,3,4,median,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.8058950395398994,0.7972681524083394,0.8145219266714594,0.800862688713156,0.7892086330935252,0.8015512880852759,0.008464823620143011,15
2.304366683959961,0.14883076573937953,0.28277020454406737,0.12377467493358323,sqrt,9,11,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7419122933141624,0.7311286843997125,0.7225017972681524,0.7742631200575126,0.7366906474820144,0.7412993085043109,0.01769189872377231,55
